maryann.girl.hut	professor.hut	9100
fileserver.copyroom.hut	professor.hut	4399
gilligan.crew.hut	professor.hut	4473
fileserver.copyroom.hut	skipper.crew.hut	6300
laser3.copyroom.hut	skipper.crew.hut	5581
gilligan.crew.hut	gilligan.crew.hut	795
skipper.crew.hut	professor.hut	8873
professor.hut	skipper.crew.hut	5343
professor.hut	maryann.girl.hut	472
laser3.copyroom.hut	maryann.girl.hut	8089
maryann.girl.hut	fileserver.copyroom.hut	1352
gilligan.crew.hut	laser3.copyroom.hut	715
skipper.crew.hut	laser3.copyroom.hut	3441
ginger.girl.hut	ginger.girl.hut	6708
fileserver.copyroom.hut	laser3.copyroom.hut	2170
laser3.copyroom.hut	ginger.girl.hut	8297
laser3.copyroom.hut	professor.hut	8995
maryann.girl.hut	laser3.copyroom.hut	4455
professor.hut	ginger.girl.hut	6316
maryann.girl.hut	gilligan.crew.hut	5331
ginger.girl.hut	fileserver.copyroom.hut	7307
skipper.crew.hut	skipper.crew.hut	213
ginger.girl.hut	skipper.crew.hut	9160
fileserver.copyroom.hut	skipper.crew.hut	1710
skipper.crew.hut	ginger.girl.hut	9209
maryann.girl.hut	ginger.girl.hut	5628
fileserver.copyroom.hut	skipper.crew.hut	7405
professor.hut	fileserver.copyroom.hut	3874
gilligan.crew.hut	laser3.copyroom.hut	6269
laser3.copyroom.hut	gilligan.crew.hut	5111
professor.hut	maryann.girl.hut	6652
maryann.girl.hut	gilligan.crew.hut	4759
maryann.girl.hut	gilligan.crew.hut	1564
skipper.crew.hut	skipper.crew.hut	9149
gilligan.crew.hut	professor.hut	3899
maryann.girl.hut	skipper.crew.hut	1736
professor.hut	gilligan.crew.hut	1257
skipper.crew.hut	professor.hut	9210
gilligan.crew.hut	gilligan.crew.hut	4526
maryann.girl.hut	skipper.crew.hut	1140
professor.hut	ginger.girl.hut	6330
ginger.girl.hut	skipper.crew.hut	7646
gilligan.crew.hut	fileserver.copyroom.hut	6044
professor.hut	gilligan.crew.hut	814
professor.hut	gilligan.crew.hut	5781
fileserver.copyroom.hut	gilligan.crew.hut	6460
ginger.girl.hut	gilligan.crew.hut	7468
maryann.girl.hut	maryann.girl.hut	5939
skipper.crew.hut	ginger.girl.hut	1869
ginger.girl.hut	maryann.girl.hut	1284
ginger.girl.hut	gilligan.crew.hut	3068
gilligan.crew.hut	maryann.girl.hut	2150
maryann.girl.hut	skipper.crew.hut	7298
laser3.copyroom.hut	fileserver.copyroom.hut	3397
ginger.girl.hut	professor.hut	2011
laser3.copyroom.hut	gilligan.crew.hut	9413
fileserver.copyroom.hut	laser3.copyroom.hut	7787
skipper.crew.hut	ginger.girl.hut	3080
skipper.crew.hut	gilligan.crew.hut	2655
fileserver.copyroom.hut	laser3.copyroom.hut	208
skipper.crew.hut	ginger.girl.hut	8781
professor.hut	gilligan.crew.hut	2623
fileserver.copyroom.hut	ginger.girl.hut	8743
gilligan.crew.hut	ginger.girl.hut	2839
fileserver.copyroom.hut	laser3.copyroom.hut	5886
skipper.crew.hut	skipper.crew.hut	226
maryann.girl.hut	skipper.crew.hut	8340
fileserver.copyroom.hut	ginger.girl.hut	1169
gilligan.crew.hut	maryann.girl.hut	7304
professor.hut	ginger.girl.hut	5838
professor.hut	skipper.crew.hut	8864
maryann.girl.hut	laser3.copyroom.hut	3212
fileserver.copyroom.hut	fileserver.copyroom.hut	6421
laser3.copyroom.hut	maryann.girl.hut	3533
skipper.crew.hut	maryann.girl.hut	9176
maryann.girl.hut	gilligan.crew.hut	4707
professor.hut	professor.hut	877
skipper.crew.hut	ginger.girl.hut	9660
skipper.crew.hut	fileserver.copyroom.hut	3337
professor.hut	laser3.copyroom.hut	8511
skipper.crew.hut	skipper.crew.hut	3923
professor.hut	maryann.girl.hut	2084
professor.hut	skipper.crew.hut	8697
fileserver.copyroom.hut	professor.hut	4167
ginger.girl.hut	skipper.crew.hut	6375
professor.hut	skipper.crew.hut	9118
ginger.girl.hut	professor.hut	1573
gilligan.crew.hut	ginger.girl.hut	3774
laser3.copyroom.hut	gilligan.crew.hut	5817
maryann.girl.hut	ginger.girl.hut	1007
ginger.girl.hut	ginger.girl.hut	7483
fileserver.copyroom.hut	ginger.girl.hut	3993
maryann.girl.hut	professor.hut	205
maryann.girl.hut	fileserver.copyroom.hut	6277
gilligan.crew.hut	maryann.girl.hut	5009
professor.hut	gilligan.crew.hut	51
professor.hut	laser3.copyroom.hut	8187
fileserver.copyroom.hut	skipper.crew.hut	7129
skipper.crew.hut	skipper.crew.hut	5656
ginger.girl.hut	professor.hut	5610
maryann.girl.hut	gilligan.crew.hut	9353
gilligan.crew.hut	gilligan.crew.hut	4997
gilligan.crew.hut	gilligan.crew.hut	9043
maryann.girl.hut	fileserver.copyroom.hut	3661
skipper.crew.hut	professor.hut	6404
fileserver.copyroom.hut	fileserver.copyroom.hut	9972
professor.hut	maryann.girl.hut	8312
laser3.copyroom.hut	skipper.crew.hut	3724
ginger.girl.hut	laser3.copyroom.hut	3605
ginger.girl.hut	maryann.girl.hut	7283
fileserver.copyroom.hut	professor.hut	4549
ginger.girl.hut	professor.hut	1912
professor.hut	maryann.girl.hut	3811
laser3.copyroom.hut	professor.hut	4275
skipper.crew.hut	laser3.copyroom.hut	8272
gilligan.crew.hut	fileserver.copyroom.hut	4287
gilligan.crew.hut	fileserver.copyroom.hut	107
ginger.girl.hut	laser3.copyroom.hut	2081
gilligan.crew.hut	fileserver.copyroom.hut	7691
gilligan.crew.hut	maryann.girl.hut	3668
laser3.copyroom.hut	maryann.girl.hut	9387
maryann.girl.hut	skipper.crew.hut	4821
skipper.crew.hut	ginger.girl.hut	6621
skipper.crew.hut	laser3.copyroom.hut	2990
fileserver.copyroom.hut	professor.hut	8995
fileserver.copyroom.hut	skipper.crew.hut	3716
gilligan.crew.hut	ginger.girl.hut	3902
skipper.crew.hut	skipper.crew.hut	8762
fileserver.copyroom.hut	fileserver.copyroom.hut	5208
fileserver.copyroom.hut	skipper.crew.hut	4904
gilligan.crew.hut	professor.hut	2210
gilligan.crew.hut	professor.hut	9277
ginger.girl.hut	gilligan.crew.hut	3531
professor.hut	professor.hut	4444
skipper.crew.hut	maryann.girl.hut	8731
maryann.girl.hut	gilligan.crew.hut	9331
ginger.girl.hut	fileserver.copyroom.hut	6588
ginger.girl.hut	laser3.copyroom.hut	6279
maryann.girl.hut	maryann.girl.hut	6793
professor.hut	skipper.crew.hut	5403
laser3.copyroom.hut	skipper.crew.hut	124
ginger.girl.hut	ginger.girl.hut	3810
skipper.crew.hut	gilligan.crew.hut	4812
fileserver.copyroom.hut	gilligan.crew.hut	8657
fileserver.copyroom.hut	skipper.crew.hut	2058
fileserver.copyroom.hut	laser3.copyroom.hut	861
laser3.copyroom.hut	ginger.girl.hut	2545
gilligan.crew.hut	skipper.crew.hut	3051
professor.hut	skipper.crew.hut	2734
gilligan.crew.hut	laser3.copyroom.hut	6623
ginger.girl.hut	professor.hut	421
fileserver.copyroom.hut	gilligan.crew.hut	9057
skipper.crew.hut	ginger.girl.hut	6800
ginger.girl.hut	maryann.girl.hut	2804
ginger.girl.hut	fileserver.copyroom.hut	3565
laser3.copyroom.hut	ginger.girl.hut	1422
professor.hut	ginger.girl.hut	2428
ginger.girl.hut	skipper.crew.hut	1505
ginger.girl.hut	skipper.crew.hut	990
professor.hut	gilligan.crew.hut	9736
ginger.girl.hut	fileserver.copyroom.hut	1786
laser3.copyroom.hut	laser3.copyroom.hut	3910
laser3.copyroom.hut	skipper.crew.hut	2432
maryann.girl.hut	ginger.girl.hut	568
ginger.girl.hut	skipper.crew.hut	6373
maryann.girl.hut	maryann.girl.hut	2925
gilligan.crew.hut	maryann.girl.hut	551
professor.hut	skipper.crew.hut	8339
skipper.crew.hut	skipper.crew.hut	1718
professor.hut	gilligan.crew.hut	5550
professor.hut	fileserver.copyroom.hut	7102
ginger.girl.hut	gilligan.crew.hut	2054
laser3.copyroom.hut	ginger.girl.hut	1206
fileserver.copyroom.hut	professor.hut	1658
professor.hut	laser3.copyroom.hut	5362
skipper.crew.hut	skipper.crew.hut	6214
skipper.crew.hut	skipper.crew.hut	7854
fileserver.copyroom.hut	ginger.girl.hut	6464
maryann.girl.hut	laser3.copyroom.hut	2297
fileserver.copyroom.hut	ginger.girl.hut	5721
skipper.crew.hut	ginger.girl.hut	3589
gilligan.crew.hut	skipper.crew.hut	1467
laser3.copyroom.hut	ginger.girl.hut	6940
fileserver.copyroom.hut	gilligan.crew.hut	7072
laser3.copyroom.hut	fileserver.copyroom.hut	7052
laser3.copyroom.hut	laser3.copyroom.hut	7938
fileserver.copyroom.hut	gilligan.crew.hut	3095
professor.hut	professor.hut	6525
gilligan.crew.hut	fileserver.copyroom.hut	5808
fileserver.copyroom.hut	skipper.crew.hut	3647
ginger.girl.hut	ginger.girl.hut	6385
skipper.crew.hut	laser3.copyroom.hut	1891
maryann.girl.hut	ginger.girl.hut	5709
professor.hut	skipper.crew.hut	5884
laser3.copyroom.hut	maryann.girl.hut	6701
laser3.copyroom.hut	professor.hut	9016
fileserver.copyroom.hut	fileserver.copyroom.hut	6508
maryann.girl.hut	skipper.crew.hut	5886
fileserver.copyroom.hut	gilligan.crew.hut	6216
laser3.copyroom.hut	professor.hut	9450
professor.hut	skipper.crew.hut	6896
professor.hut	maryann.girl.hut	3388
professor.hut	professor.hut	1296
ginger.girl.hut	skipper.crew.hut	9053
gilligan.crew.hut	ginger.girl.hut	6070
professor.hut	laser3.copyroom.hut	7539
professor.hut	maryann.girl.hut	9986
fileserver.copyroom.hut	fileserver.copyroom.hut	1933
ginger.girl.hut	ginger.girl.hut	723
fileserver.copyroom.hut	skipper.crew.hut	7162
fileserver.copyroom.hut	gilligan.crew.hut	8513
gilligan.crew.hut	laser3.copyroom.hut	2846
ginger.girl.hut	gilligan.crew.hut	2778
gilligan.crew.hut	fileserver.copyroom.hut	143
maryann.girl.hut	professor.hut	3657
maryann.girl.hut	professor.hut	8438
maryann.girl.hut	maryann.girl.hut	1944
skipper.crew.hut	professor.hut	7277
gilligan.crew.hut	maryann.girl.hut	8375
skipper.crew.hut	skipper.crew.hut	2331
fileserver.copyroom.hut	fileserver.copyroom.hut	9683
professor.hut	ginger.girl.hut	9514
laser3.copyroom.hut	laser3.copyroom.hut	6122
maryann.girl.hut	professor.hut	6162
maryann.girl.hut	laser3.copyroom.hut	4953
laser3.copyroom.hut	gilligan.crew.hut	1288
maryann.girl.hut	maryann.girl.hut	2558
fileserver.copyroom.hut	ginger.girl.hut	3215
fileserver.copyroom.hut	professor.hut	3085
ginger.girl.hut	maryann.girl.hut	4353
ginger.girl.hut	skipper.crew.hut	9361
ginger.girl.hut	laser3.copyroom.hut	9312
gilligan.crew.hut	maryann.girl.hut	4636
fileserver.copyroom.hut	ginger.girl.hut	1667
professor.hut	fileserver.copyroom.hut	3513
skipper.crew.hut	professor.hut	7851
ginger.girl.hut	maryann.girl.hut	1726
skipper.crew.hut	maryann.girl.hut	5711
professor.hut	ginger.girl.hut	1501
laser3.copyroom.hut	fileserver.copyroom.hut	9590
gilligan.crew.hut	ginger.girl.hut	2076
ginger.girl.hut	skipper.crew.hut	9103
skipper.crew.hut	gilligan.crew.hut	3372
professor.hut	professor.hut	9306
professor.hut	maryann.girl.hut	1123
fileserver.copyroom.hut	professor.hut	2075
laser3.copyroom.hut	fileserver.copyroom.hut	8518
ginger.girl.hut	maryann.girl.hut	9258
professor.hut	gilligan.crew.hut	6824
professor.hut	fileserver.copyroom.hut	3860
gilligan.crew.hut	laser3.copyroom.hut	7613
gilligan.crew.hut	skipper.crew.hut	5666
skipper.crew.hut	laser3.copyroom.hut	64
ginger.girl.hut	maryann.girl.hut	6189
professor.hut	fileserver.copyroom.hut	2480
laser3.copyroom.hut	gilligan.crew.hut	8461
gilligan.crew.hut	professor.hut	2305
fileserver.copyroom.hut	fileserver.copyroom.hut	2949
