skipper.crew.hut	laser3.copyroom.hut	1484
skipper.crew.hut	laser3.copyroom.hut	1140
professor.hut	ginger.girl.hut	1482
laser3.copyroom.hut	ginger.girl.hut	2120
laser3.copyroom.hut	skipper.crew.hut	3509
fileserver.copyroom.hut	professor.hut	128
laser3.copyroom.hut	ginger.girl.hut	9367
laser3.copyroom.hut	ginger.girl.hut	18
laser3.copyroom.hut	maryann.girl.hut	3183
gilligan.crew.hut	skipper.crew.hut	7106
professor.hut	ginger.girl.hut	5443
fileserver.copyroom.hut	gilligan.crew.hut	4133
ginger.girl.hut	gilligan.crew.hut	5399
skipper.crew.hut	skipper.crew.hut	390
maryann.girl.hut	ginger.girl.hut	468
maryann.girl.hut	professor.hut	2767
professor.hut	gilligan.crew.hut	7874
skipper.crew.hut	fileserver.copyroom.hut	1671
maryann.girl.hut	fileserver.copyroom.hut	2053
professor.hut	ginger.girl.hut	778
gilligan.crew.hut	skipper.crew.hut	8938
skipper.crew.hut	ginger.girl.hut	8701
fileserver.copyroom.hut	ginger.girl.hut	4266
professor.hut	ginger.girl.hut	9489
skipper.crew.hut	maryann.girl.hut	4849
professor.hut	laser3.copyroom.hut	8352
gilligan.crew.hut	fileserver.copyroom.hut	9893
gilligan.crew.hut	maryann.girl.hut	4736
maryann.girl.hut	maryann.girl.hut	4092
professor.hut	ginger.girl.hut	533
maryann.girl.hut	skipper.crew.hut	244
gilligan.crew.hut	laser3.copyroom.hut	1793
professor.hut	gilligan.crew.hut	3844
skipper.crew.hut	ginger.girl.hut	7038
professor.hut	fileserver.copyroom.hut	294
laser3.copyroom.hut	gilligan.crew.hut	2696
gilligan.crew.hut	laser3.copyroom.hut	7173
fileserver.copyroom.hut	maryann.girl.hut	8083
professor.hut	laser3.copyroom.hut	8173
skipper.crew.hut	skipper.crew.hut	6511
ginger.girl.hut	laser3.copyroom.hut	2969
laser3.copyroom.hut	fileserver.copyroom.hut	4240
maryann.girl.hut	ginger.girl.hut	8685
laser3.copyroom.hut	laser3.copyroom.hut	7775
ginger.girl.hut	gilligan.crew.hut	7180
maryann.girl.hut	ginger.girl.hut	2563
maryann.girl.hut	laser3.copyroom.hut	6897
ginger.girl.hut	laser3.copyroom.hut	3969
skipper.crew.hut	maryann.girl.hut	8988
maryann.girl.hut	fileserver.copyroom.hut	3809
fileserver.copyroom.hut	skipper.crew.hut	4420
gilligan.crew.hut	maryann.girl.hut	3137
fileserver.copyroom.hut	ginger.girl.hut	8236
skipper.crew.hut	ginger.girl.hut	7276
ginger.girl.hut	ginger.girl.hut	2516
skipper.crew.hut	ginger.girl.hut	6083
maryann.girl.hut	maryann.girl.hut	6788
laser3.copyroom.hut	professor.hut	1512
professor.hut	ginger.girl.hut	588
fileserver.copyroom.hut	maryann.girl.hut	9848
ginger.girl.hut	professor.hut	1894
skipper.crew.hut	professor.hut	2222
fileserver.copyroom.hut	ginger.girl.hut	9079
laser3.copyroom.hut	ginger.girl.hut	6007
ginger.girl.hut	professor.hut	827
ginger.girl.hut	professor.hut	3331
gilligan.crew.hut	maryann.girl.hut	3708
laser3.copyroom.hut	fileserver.copyroom.hut	6787
laser3.copyroom.hut	professor.hut	4458
professor.hut	laser3.copyroom.hut	7251
skipper.crew.hut	maryann.girl.hut	4950
ginger.girl.hut	ginger.girl.hut	6947
gilligan.crew.hut	skipper.crew.hut	717
gilligan.crew.hut	fileserver.copyroom.hut	6001
maryann.girl.hut	maryann.girl.hut	7481
gilligan.crew.hut	gilligan.crew.hut	9955
maryann.girl.hut	gilligan.crew.hut	4372
laser3.copyroom.hut	maryann.girl.hut	4307
maryann.girl.hut	maryann.girl.hut	9036
ginger.girl.hut	professor.hut	3366
skipper.crew.hut	gilligan.crew.hut	5945
skipper.crew.hut	professor.hut	9110
maryann.girl.hut	gilligan.crew.hut	5058
ginger.girl.hut	laser3.copyroom.hut	2710
fileserver.copyroom.hut	professor.hut	2968
skipper.crew.hut	gilligan.crew.hut	9943
ginger.girl.hut	laser3.copyroom.hut	3051
ginger.girl.hut	skipper.crew.hut	3086
skipper.crew.hut	laser3.copyroom.hut	982
fileserver.copyroom.hut	maryann.girl.hut	1120
gilligan.crew.hut	laser3.copyroom.hut	429
ginger.girl.hut	maryann.girl.hut	7322
skipper.crew.hut	professor.hut	8642
skipper.crew.hut	ginger.girl.hut	7173
laser3.copyroom.hut	skipper.crew.hut	8873
skipper.crew.hut	skipper.crew.hut	3753
maryann.girl.hut	fileserver.copyroom.hut	1716
ginger.girl.hut	gilligan.crew.hut	6871
fileserver.copyroom.hut	maryann.girl.hut	1669
gilligan.crew.hut	professor.hut	1828
fileserver.copyroom.hut	fileserver.copyroom.hut	9650
fileserver.copyroom.hut	gilligan.crew.hut	764
skipper.crew.hut	laser3.copyroom.hut	3889
gilligan.crew.hut	professor.hut	1805
skipper.crew.hut	gilligan.crew.hut	7308
professor.hut	laser3.copyroom.hut	1506
gilligan.crew.hut	fileserver.copyroom.hut	6844
skipper.crew.hut	maryann.girl.hut	4392
maryann.girl.hut	professor.hut	4345
fileserver.copyroom.hut	skipper.crew.hut	2309
ginger.girl.hut	laser3.copyroom.hut	1998
laser3.copyroom.hut	gilligan.crew.hut	6415
ginger.girl.hut	maryann.girl.hut	8115
professor.hut	laser3.copyroom.hut	5370
ginger.girl.hut	professor.hut	7368
fileserver.copyroom.hut	gilligan.crew.hut	338
ginger.girl.hut	fileserver.copyroom.hut	9712
maryann.girl.hut	ginger.girl.hut	852
gilligan.crew.hut	fileserver.copyroom.hut	3681
ginger.girl.hut	maryann.girl.hut	4922
professor.hut	ginger.girl.hut	354
maryann.girl.hut	gilligan.crew.hut	6152
fileserver.copyroom.hut	laser3.copyroom.hut	3512
professor.hut	maryann.girl.hut	4638
skipper.crew.hut	laser3.copyroom.hut	9537
laser3.copyroom.hut	maryann.girl.hut	1438
fileserver.copyroom.hut	gilligan.crew.hut	5144
professor.hut	maryann.girl.hut	9984
gilligan.crew.hut	laser3.copyroom.hut	1606
fileserver.copyroom.hut	ginger.girl.hut	8556
fileserver.copyroom.hut	gilligan.crew.hut	2676
professor.hut	maryann.girl.hut	4955
skipper.crew.hut	laser3.copyroom.hut	2452
laser3.copyroom.hut	professor.hut	7767
professor.hut	skipper.crew.hut	4187
laser3.copyroom.hut	skipper.crew.hut	2089
maryann.girl.hut	ginger.girl.hut	8172
gilligan.crew.hut	ginger.girl.hut	7868
fileserver.copyroom.hut	skipper.crew.hut	2811
ginger.girl.hut	ginger.girl.hut	7340
maryann.girl.hut	professor.hut	7466
skipper.crew.hut	maryann.girl.hut	6111
ginger.girl.hut	skipper.crew.hut	8932
laser3.copyroom.hut	professor.hut	4158
gilligan.crew.hut	professor.hut	5592
skipper.crew.hut	laser3.copyroom.hut	2164
ginger.girl.hut	skipper.crew.hut	1129
maryann.girl.hut	laser3.copyroom.hut	8384
gilligan.crew.hut	maryann.girl.hut	373
laser3.copyroom.hut	ginger.girl.hut	5840
skipper.crew.hut	professor.hut	5033
professor.hut	skipper.crew.hut	7769
fileserver.copyroom.hut	gilligan.crew.hut	7406
gilligan.crew.hut	gilligan.crew.hut	8401
fileserver.copyroom.hut	maryann.girl.hut	1923
gilligan.crew.hut	ginger.girl.hut	3975
ginger.girl.hut	skipper.crew.hut	8666
professor.hut	gilligan.crew.hut	7242
ginger.girl.hut	ginger.girl.hut	7379
gilligan.crew.hut	skipper.crew.hut	2978
maryann.girl.hut	maryann.girl.hut	4435
maryann.girl.hut	professor.hut	324
maryann.girl.hut	professor.hut	6943
maryann.girl.hut	fileserver.copyroom.hut	5917
ginger.girl.hut	laser3.copyroom.hut	5235
gilligan.crew.hut	laser3.copyroom.hut	9892
skipper.crew.hut	maryann.girl.hut	3645
laser3.copyroom.hut	gilligan.crew.hut	5894
skipper.crew.hut	gilligan.crew.hut	7494
professor.hut	gilligan.crew.hut	1059
fileserver.copyroom.hut	professor.hut	7325
professor.hut	ginger.girl.hut	3370
gilligan.crew.hut	skipper.crew.hut	2253
fileserver.copyroom.hut	professor.hut	4559
maryann.girl.hut	ginger.girl.hut	9304
ginger.girl.hut	professor.hut	9996
maryann.girl.hut	professor.hut	520
professor.hut	maryann.girl.hut	278
skipper.crew.hut	professor.hut	7554
ginger.girl.hut	skipper.crew.hut	6557
skipper.crew.hut	ginger.girl.hut	6177
maryann.girl.hut	skipper.crew.hut	8532
professor.hut	ginger.girl.hut	6972
maryann.girl.hut	skipper.crew.hut	8724
gilligan.crew.hut	ginger.girl.hut	8603
professor.hut	gilligan.crew.hut	5162
professor.hut	skipper.crew.hut	9398
maryann.girl.hut	fileserver.copyroom.hut	5271
maryann.girl.hut	maryann.girl.hut	2777
ginger.girl.hut	ginger.girl.hut	8426
fileserver.copyroom.hut	maryann.girl.hut	7034
maryann.girl.hut	fileserver.copyroom.hut	8083
fileserver.copyroom.hut	maryann.girl.hut	6368
laser3.copyroom.hut	maryann.girl.hut	5779
ginger.girl.hut	ginger.girl.hut	7098
laser3.copyroom.hut	professor.hut	4563
professor.hut	maryann.girl.hut	7522
maryann.girl.hut	laser3.copyroom.hut	5739
ginger.girl.hut	gilligan.crew.hut	1672
fileserver.copyroom.hut	laser3.copyroom.hut	8929
ginger.girl.hut	laser3.copyroom.hut	6534
laser3.copyroom.hut	maryann.girl.hut	9170
laser3.copyroom.hut	gilligan.crew.hut	4417
professor.hut	professor.hut	4464
skipper.crew.hut	skipper.crew.hut	1507
skipper.crew.hut	ginger.girl.hut	8997
gilligan.crew.hut	laser3.copyroom.hut	364
maryann.girl.hut	professor.hut	9167
fileserver.copyroom.hut	maryann.girl.hut	6282
laser3.copyroom.hut	laser3.copyroom.hut	2275
skipper.crew.hut	gilligan.crew.hut	9385
skipper.crew.hut	professor.hut	9813
fileserver.copyroom.hut	ginger.girl.hut	6386
professor.hut	gilligan.crew.hut	1950
ginger.girl.hut	gilligan.crew.hut	1948
ginger.girl.hut	professor.hut	6423
laser3.copyroom.hut	skipper.crew.hut	364
fileserver.copyroom.hut	laser3.copyroom.hut	1809
laser3.copyroom.hut	skipper.crew.hut	3770
gilligan.crew.hut	maryann.girl.hut	109
skipper.crew.hut	laser3.copyroom.hut	3517
professor.hut	maryann.girl.hut	157
gilligan.crew.hut	gilligan.crew.hut	6194
maryann.girl.hut	maryann.girl.hut	1668
fileserver.copyroom.hut	skipper.crew.hut	4529
gilligan.crew.hut	laser3.copyroom.hut	9449
laser3.copyroom.hut	professor.hut	1420
ginger.girl.hut	ginger.girl.hut	7896
fileserver.copyroom.hut	laser3.copyroom.hut	2694
skipper.crew.hut	laser3.copyroom.hut	8357
ginger.girl.hut	fileserver.copyroom.hut	6711
skipper.crew.hut	fileserver.copyroom.hut	3973
fileserver.copyroom.hut	skipper.crew.hut	1034
ginger.girl.hut	skipper.crew.hut	3048
ginger.girl.hut	laser3.copyroom.hut	2672
maryann.girl.hut	professor.hut	7430
skipper.crew.hut	maryann.girl.hut	4421
laser3.copyroom.hut	professor.hut	8230
professor.hut	ginger.girl.hut	6758
skipper.crew.hut	laser3.copyroom.hut	5907
maryann.girl.hut	ginger.girl.hut	9531
professor.hut	fileserver.copyroom.hut	9203
professor.hut	skipper.crew.hut	1025
fileserver.copyroom.hut	skipper.crew.hut	3313
professor.hut	skipper.crew.hut	6747
gilligan.crew.hut	ginger.girl.hut	626
ginger.girl.hut	skipper.crew.hut	249
professor.hut	gilligan.crew.hut	8098
professor.hut	fileserver.copyroom.hut	1654
ginger.girl.hut	fileserver.copyroom.hut	9243
maryann.girl.hut	maryann.girl.hut	3206
ginger.girl.hut	professor.hut	1412
skipper.crew.hut	skipper.crew.hut	3159
professor.hut	skipper.crew.hut	7887
laser3.copyroom.hut	fileserver.copyroom.hut	1903
