professor.hut	skipper.crew.hut	7044
professor.hut	gilligan.crew.hut	517
skipper.crew.hut	laser3.copyroom.hut	5402
gilligan.crew.hut	gilligan.crew.hut	175
gilligan.crew.hut	fileserver.copyroom.hut	8894
fileserver.copyroom.hut	laser3.copyroom.hut	532
skipper.crew.hut	laser3.copyroom.hut	1852
maryann.girl.hut	skipper.crew.hut	5469
laser3.copyroom.hut	ginger.girl.hut	6776
gilligan.crew.hut	maryann.girl.hut	4562
maryann.girl.hut	fileserver.copyroom.hut	9272
professor.hut	gilligan.crew.hut	4326
skipper.crew.hut	fileserver.copyroom.hut	6945
gilligan.crew.hut	professor.hut	765
professor.hut	ginger.girl.hut	504
fileserver.copyroom.hut	fileserver.copyroom.hut	3155
laser3.copyroom.hut	skipper.crew.hut	7833
ginger.girl.hut	skipper.crew.hut	8892
ginger.girl.hut	ginger.girl.hut	3791
fileserver.copyroom.hut	professor.hut	522
fileserver.copyroom.hut	maryann.girl.hut	3953
ginger.girl.hut	ginger.girl.hut	3402
fileserver.copyroom.hut	gilligan.crew.hut	6231
ginger.girl.hut	skipper.crew.hut	7643
gilligan.crew.hut	professor.hut	3007
maryann.girl.hut	ginger.girl.hut	6016
laser3.copyroom.hut	laser3.copyroom.hut	3733
laser3.copyroom.hut	gilligan.crew.hut	3415
fileserver.copyroom.hut	professor.hut	6578
ginger.girl.hut	fileserver.copyroom.hut	5443
maryann.girl.hut	laser3.copyroom.hut	7866
maryann.girl.hut	ginger.girl.hut	4959
fileserver.copyroom.hut	laser3.copyroom.hut	8483
ginger.girl.hut	gilligan.crew.hut	1746
professor.hut	ginger.girl.hut	3779
skipper.crew.hut	maryann.girl.hut	868
fileserver.copyroom.hut	fileserver.copyroom.hut	4229
maryann.girl.hut	ginger.girl.hut	8276
professor.hut	gilligan.crew.hut	5185
professor.hut	gilligan.crew.hut	4496
fileserver.copyroom.hut	gilligan.crew.hut	7310
skipper.crew.hut	skipper.crew.hut	5487
fileserver.copyroom.hut	maryann.girl.hut	3430
professor.hut	gilligan.crew.hut	6800
maryann.girl.hut	skipper.crew.hut	4238
fileserver.copyroom.hut	maryann.girl.hut	2178
fileserver.copyroom.hut	skipper.crew.hut	9705
maryann.girl.hut	skipper.crew.hut	5241
maryann.girl.hut	ginger.girl.hut	8265
laser3.copyroom.hut	fileserver.copyroom.hut	787
laser3.copyroom.hut	laser3.copyroom.hut	7164
gilligan.crew.hut	laser3.copyroom.hut	7304
professor.hut	gilligan.crew.hut	8824
fileserver.copyroom.hut	ginger.girl.hut	2778
ginger.girl.hut	gilligan.crew.hut	3266
fileserver.copyroom.hut	fileserver.copyroom.hut	4361
gilligan.crew.hut	fileserver.copyroom.hut	8558
gilligan.crew.hut	maryann.girl.hut	7648
maryann.girl.hut	professor.hut	216
skipper.crew.hut	gilligan.crew.hut	6252
professor.hut	maryann.girl.hut	5586
laser3.copyroom.hut	laser3.copyroom.hut	7829
professor.hut	ginger.girl.hut	1465
laser3.copyroom.hut	laser3.copyroom.hut	6339
fileserver.copyroom.hut	skipper.crew.hut	5047
skipper.crew.hut	professor.hut	1158
ginger.girl.hut	laser3.copyroom.hut	6546
laser3.copyroom.hut	professor.hut	5482
fileserver.copyroom.hut	gilligan.crew.hut	20
laser3.copyroom.hut	gilligan.crew.hut	563
fileserver.copyroom.hut	ginger.girl.hut	1976
professor.hut	professor.hut	5828
maryann.girl.hut	laser3.copyroom.hut	8364
professor.hut	ginger.girl.hut	6177
skipper.crew.hut	fileserver.copyroom.hut	7655
laser3.copyroom.hut	maryann.girl.hut	8209
maryann.girl.hut	professor.hut	3701
laser3.copyroom.hut	professor.hut	903
laser3.copyroom.hut	ginger.girl.hut	1554
ginger.girl.hut	maryann.girl.hut	2029
skipper.crew.hut	fileserver.copyroom.hut	7466
gilligan.crew.hut	maryann.girl.hut	5224
laser3.copyroom.hut	ginger.girl.hut	8993
professor.hut	maryann.girl.hut	2583
maryann.girl.hut	skipper.crew.hut	5391
fileserver.copyroom.hut	laser3.copyroom.hut	8071
laser3.copyroom.hut	skipper.crew.hut	371
skipper.crew.hut	maryann.girl.hut	6782
laser3.copyroom.hut	laser3.copyroom.hut	8700
laser3.copyroom.hut	laser3.copyroom.hut	6279
laser3.copyroom.hut	skipper.crew.hut	4684
ginger.girl.hut	maryann.girl.hut	5224
ginger.girl.hut	ginger.girl.hut	4351
maryann.girl.hut	skipper.crew.hut	7546
laser3.copyroom.hut	ginger.girl.hut	7978
skipper.crew.hut	laser3.copyroom.hut	2533
gilligan.crew.hut	gilligan.crew.hut	3497
fileserver.copyroom.hut	ginger.girl.hut	8981
skipper.crew.hut	ginger.girl.hut	1214
laser3.copyroom.hut	skipper.crew.hut	2222
professor.hut	laser3.copyroom.hut	5647
professor.hut	skipper.crew.hut	1931
gilligan.crew.hut	maryann.girl.hut	1889
maryann.girl.hut	gilligan.crew.hut	137
fileserver.copyroom.hut	ginger.girl.hut	2225
skipper.crew.hut	ginger.girl.hut	1681
maryann.girl.hut	maryann.girl.hut	6625
ginger.girl.hut	fileserver.copyroom.hut	7374
skipper.crew.hut	maryann.girl.hut	6116
laser3.copyroom.hut	laser3.copyroom.hut	9101
laser3.copyroom.hut	fileserver.copyroom.hut	7343
laser3.copyroom.hut	maryann.girl.hut	9786
gilligan.crew.hut	gilligan.crew.hut	8655
ginger.girl.hut	gilligan.crew.hut	7908
gilligan.crew.hut	gilligan.crew.hut	3537
professor.hut	gilligan.crew.hut	4458
fileserver.copyroom.hut	gilligan.crew.hut	7057
fileserver.copyroom.hut	fileserver.copyroom.hut	1976
maryann.girl.hut	ginger.girl.hut	5327
professor.hut	laser3.copyroom.hut	1515
fileserver.copyroom.hut	skipper.crew.hut	9792
laser3.copyroom.hut	gilligan.crew.hut	9185
skipper.crew.hut	skipper.crew.hut	2083
gilligan.crew.hut	ginger.girl.hut	2019
fileserver.copyroom.hut	fileserver.copyroom.hut	5458
gilligan.crew.hut	maryann.girl.hut	2448
gilligan.crew.hut	ginger.girl.hut	5418
maryann.girl.hut	laser3.copyroom.hut	4478
fileserver.copyroom.hut	ginger.girl.hut	9569
fileserver.copyroom.hut	laser3.copyroom.hut	1613
professor.hut	skipper.crew.hut	2507
maryann.girl.hut	fileserver.copyroom.hut	5526
gilligan.crew.hut	skipper.crew.hut	9828
gilligan.crew.hut	ginger.girl.hut	7340
fileserver.copyroom.hut	gilligan.crew.hut	396
maryann.girl.hut	skipper.crew.hut	6665
professor.hut	skipper.crew.hut	2155
maryann.girl.hut	laser3.copyroom.hut	6362
gilligan.crew.hut	skipper.crew.hut	6814
fileserver.copyroom.hut	laser3.copyroom.hut	2811
laser3.copyroom.hut	maryann.girl.hut	9370
skipper.crew.hut	skipper.crew.hut	6841
maryann.girl.hut	skipper.crew.hut	916
maryann.girl.hut	ginger.girl.hut	8912
laser3.copyroom.hut	ginger.girl.hut	1180
maryann.girl.hut	professor.hut	9100
fileserver.copyroom.hut	professor.hut	4399
gilligan.crew.hut	professor.hut	4473
fileserver.copyroom.hut	skipper.crew.hut	6300
laser3.copyroom.hut	skipper.crew.hut	5581
gilligan.crew.hut	gilligan.crew.hut	795
skipper.crew.hut	professor.hut	8873
professor.hut	skipper.crew.hut	5343
professor.hut	maryann.girl.hut	472
laser3.copyroom.hut	maryann.girl.hut	8089
maryann.girl.hut	fileserver.copyroom.hut	1352
gilligan.crew.hut	laser3.copyroom.hut	715
skipper.crew.hut	laser3.copyroom.hut	3441
ginger.girl.hut	ginger.girl.hut	6708
fileserver.copyroom.hut	laser3.copyroom.hut	2170
laser3.copyroom.hut	ginger.girl.hut	8297
laser3.copyroom.hut	professor.hut	8995
maryann.girl.hut	laser3.copyroom.hut	4455
professor.hut	ginger.girl.hut	6316
maryann.girl.hut	gilligan.crew.hut	5331
ginger.girl.hut	fileserver.copyroom.hut	7307
skipper.crew.hut	skipper.crew.hut	213
ginger.girl.hut	skipper.crew.hut	9160
fileserver.copyroom.hut	skipper.crew.hut	1710
skipper.crew.hut	ginger.girl.hut	9209
maryann.girl.hut	ginger.girl.hut	5628
fileserver.copyroom.hut	skipper.crew.hut	7405
professor.hut	fileserver.copyroom.hut	3874
gilligan.crew.hut	laser3.copyroom.hut	6269
laser3.copyroom.hut	gilligan.crew.hut	5111
professor.hut	maryann.girl.hut	6652
maryann.girl.hut	gilligan.crew.hut	4759
maryann.girl.hut	gilligan.crew.hut	1564
skipper.crew.hut	skipper.crew.hut	9149
gilligan.crew.hut	professor.hut	3899
maryann.girl.hut	skipper.crew.hut	1736
professor.hut	gilligan.crew.hut	1257
skipper.crew.hut	professor.hut	9210
gilligan.crew.hut	gilligan.crew.hut	4526
maryann.girl.hut	skipper.crew.hut	1140
professor.hut	ginger.girl.hut	6330
ginger.girl.hut	skipper.crew.hut	7646
gilligan.crew.hut	fileserver.copyroom.hut	6044
professor.hut	gilligan.crew.hut	814
professor.hut	gilligan.crew.hut	5781
fileserver.copyroom.hut	gilligan.crew.hut	6460
ginger.girl.hut	gilligan.crew.hut	7468
maryann.girl.hut	maryann.girl.hut	5939
skipper.crew.hut	ginger.girl.hut	1869
ginger.girl.hut	maryann.girl.hut	1284
ginger.girl.hut	gilligan.crew.hut	3068
gilligan.crew.hut	maryann.girl.hut	2150
maryann.girl.hut	skipper.crew.hut	7298
laser3.copyroom.hut	fileserver.copyroom.hut	3397
ginger.girl.hut	professor.hut	2011
laser3.copyroom.hut	gilligan.crew.hut	9413
fileserver.copyroom.hut	laser3.copyroom.hut	7787
skipper.crew.hut	ginger.girl.hut	3080
skipper.crew.hut	gilligan.crew.hut	2655
fileserver.copyroom.hut	laser3.copyroom.hut	208
skipper.crew.hut	ginger.girl.hut	8781
professor.hut	gilligan.crew.hut	2623
fileserver.copyroom.hut	ginger.girl.hut	8743
gilligan.crew.hut	ginger.girl.hut	2839
fileserver.copyroom.hut	laser3.copyroom.hut	5886
skipper.crew.hut	skipper.crew.hut	226
maryann.girl.hut	skipper.crew.hut	8340
fileserver.copyroom.hut	ginger.girl.hut	1169
gilligan.crew.hut	maryann.girl.hut	7304
professor.hut	ginger.girl.hut	5838
professor.hut	skipper.crew.hut	8864
maryann.girl.hut	laser3.copyroom.hut	3212
fileserver.copyroom.hut	fileserver.copyroom.hut	6421
laser3.copyroom.hut	maryann.girl.hut	3533
skipper.crew.hut	maryann.girl.hut	9176
maryann.girl.hut	gilligan.crew.hut	4707
professor.hut	professor.hut	877
skipper.crew.hut	ginger.girl.hut	9660
skipper.crew.hut	fileserver.copyroom.hut	3337
professor.hut	laser3.copyroom.hut	8511
skipper.crew.hut	skipper.crew.hut	3923
professor.hut	maryann.girl.hut	2084
professor.hut	skipper.crew.hut	8697
fileserver.copyroom.hut	professor.hut	4167
ginger.girl.hut	skipper.crew.hut	6375
professor.hut	skipper.crew.hut	9118
ginger.girl.hut	professor.hut	1573
gilligan.crew.hut	ginger.girl.hut	3774
laser3.copyroom.hut	gilligan.crew.hut	5817
maryann.girl.hut	ginger.girl.hut	1007
ginger.girl.hut	ginger.girl.hut	7483
fileserver.copyroom.hut	ginger.girl.hut	3993
maryann.girl.hut	professor.hut	205
maryann.girl.hut	fileserver.copyroom.hut	6277
gilligan.crew.hut	maryann.girl.hut	5009
professor.hut	gilligan.crew.hut	51
professor.hut	laser3.copyroom.hut	8187
fileserver.copyroom.hut	skipper.crew.hut	7129
skipper.crew.hut	skipper.crew.hut	5656
ginger.girl.hut	professor.hut	5610
maryann.girl.hut	gilligan.crew.hut	9353
gilligan.crew.hut	gilligan.crew.hut	4997
gilligan.crew.hut	gilligan.crew.hut	9043
maryann.girl.hut	fileserver.copyroom.hut	3661
skipper.crew.hut	professor.hut	6404
fileserver.copyroom.hut	fileserver.copyroom.hut	9972
professor.hut	maryann.girl.hut	8312
laser3.copyroom.hut	skipper.crew.hut	3724
ginger.girl.hut	laser3.copyroom.hut	3605
ginger.girl.hut	maryann.girl.hut	7283
fileserver.copyroom.hut	professor.hut	4549
ginger.girl.hut	professor.hut	1912
professor.hut	maryann.girl.hut	3811
laser3.copyroom.hut	professor.hut	4275
skipper.crew.hut	laser3.copyroom.hut	8272
gilligan.crew.hut	fileserver.copyroom.hut	4287
gilligan.crew.hut	fileserver.copyroom.hut	107
ginger.girl.hut	laser3.copyroom.hut	2081
gilligan.crew.hut	fileserver.copyroom.hut	7691
gilligan.crew.hut	maryann.girl.hut	3668
laser3.copyroom.hut	maryann.girl.hut	9387
maryann.girl.hut	skipper.crew.hut	4821
skipper.crew.hut	ginger.girl.hut	6621
skipper.crew.hut	laser3.copyroom.hut	2990
fileserver.copyroom.hut	professor.hut	8995
fileserver.copyroom.hut	skipper.crew.hut	3716
gilligan.crew.hut	ginger.girl.hut	3902
skipper.crew.hut	skipper.crew.hut	8762
fileserver.copyroom.hut	fileserver.copyroom.hut	5208
fileserver.copyroom.hut	skipper.crew.hut	4904
gilligan.crew.hut	professor.hut	2210
gilligan.crew.hut	professor.hut	9277
ginger.girl.hut	gilligan.crew.hut	3531
professor.hut	professor.hut	4444
skipper.crew.hut	maryann.girl.hut	8731
maryann.girl.hut	gilligan.crew.hut	9331
ginger.girl.hut	fileserver.copyroom.hut	6588
ginger.girl.hut	laser3.copyroom.hut	6279
maryann.girl.hut	maryann.girl.hut	6793
professor.hut	skipper.crew.hut	5403
laser3.copyroom.hut	skipper.crew.hut	124
ginger.girl.hut	ginger.girl.hut	3810
skipper.crew.hut	gilligan.crew.hut	4812
fileserver.copyroom.hut	gilligan.crew.hut	8657
fileserver.copyroom.hut	skipper.crew.hut	2058
fileserver.copyroom.hut	laser3.copyroom.hut	861
laser3.copyroom.hut	ginger.girl.hut	2545
gilligan.crew.hut	skipper.crew.hut	3051
professor.hut	skipper.crew.hut	2734
gilligan.crew.hut	laser3.copyroom.hut	6623
ginger.girl.hut	professor.hut	421
fileserver.copyroom.hut	gilligan.crew.hut	9057
skipper.crew.hut	ginger.girl.hut	6800
