professor.hut	skipper.crew.hut	7044
professor.hut	gilligan.crew.hut	517
skipper.crew.hut	laser3.copyroom.hut	5402
gilligan.crew.hut	gilligan.crew.hut	175
gilligan.crew.hut	fileserver.copyroom.hut	8894
fileserver.copyroom.hut	laser3.copyroom.hut	532
skipper.crew.hut	laser3.copyroom.hut	1852
maryann.girl.hut	skipper.crew.hut	5469
laser3.copyroom.hut	ginger.girl.hut	6776
gilligan.crew.hut	maryann.girl.hut	4562
maryann.girl.hut	fileserver.copyroom.hut	9272
professor.hut	gilligan.crew.hut	4326
skipper.crew.hut	fileserver.copyroom.hut	6945
gilligan.crew.hut	professor.hut	765
professor.hut	ginger.girl.hut	504
fileserver.copyroom.hut	fileserver.copyroom.hut	3155
laser3.copyroom.hut	skipper.crew.hut	7833
ginger.girl.hut	skipper.crew.hut	8892
ginger.girl.hut	ginger.girl.hut	3791
fileserver.copyroom.hut	professor.hut	522
fileserver.copyroom.hut	maryann.girl.hut	3953
ginger.girl.hut	ginger.girl.hut	3402
fileserver.copyroom.hut	gilligan.crew.hut	6231
ginger.girl.hut	skipper.crew.hut	7643
gilligan.crew.hut	professor.hut	3007
maryann.girl.hut	ginger.girl.hut	6016
laser3.copyroom.hut	laser3.copyroom.hut	3733
laser3.copyroom.hut	gilligan.crew.hut	3415
fileserver.copyroom.hut	professor.hut	6578
ginger.girl.hut	fileserver.copyroom.hut	5443
maryann.girl.hut	laser3.copyroom.hut	7866
maryann.girl.hut	ginger.girl.hut	4959
fileserver.copyroom.hut	laser3.copyroom.hut	8483
ginger.girl.hut	gilligan.crew.hut	1746
professor.hut	ginger.girl.hut	3779
skipper.crew.hut	maryann.girl.hut	868
fileserver.copyroom.hut	fileserver.copyroom.hut	4229
maryann.girl.hut	ginger.girl.hut	8276
professor.hut	gilligan.crew.hut	5185
professor.hut	gilligan.crew.hut	4496
fileserver.copyroom.hut	gilligan.crew.hut	7310
skipper.crew.hut	skipper.crew.hut	5487
fileserver.copyroom.hut	maryann.girl.hut	3430
professor.hut	gilligan.crew.hut	6800
maryann.girl.hut	skipper.crew.hut	4238
fileserver.copyroom.hut	maryann.girl.hut	2178
fileserver.copyroom.hut	skipper.crew.hut	9705
maryann.girl.hut	skipper.crew.hut	5241
maryann.girl.hut	ginger.girl.hut	8265
laser3.copyroom.hut	fileserver.copyroom.hut	787
laser3.copyroom.hut	laser3.copyroom.hut	7164
gilligan.crew.hut	laser3.copyroom.hut	7304
professor.hut	gilligan.crew.hut	8824
fileserver.copyroom.hut	ginger.girl.hut	2778
ginger.girl.hut	gilligan.crew.hut	3266
fileserver.copyroom.hut	fileserver.copyroom.hut	4361
gilligan.crew.hut	fileserver.copyroom.hut	8558
gilligan.crew.hut	maryann.girl.hut	7648
maryann.girl.hut	professor.hut	216
skipper.crew.hut	gilligan.crew.hut	6252
professor.hut	maryann.girl.hut	5586
laser3.copyroom.hut	laser3.copyroom.hut	7829
professor.hut	ginger.girl.hut	1465
laser3.copyroom.hut	laser3.copyroom.hut	6339
fileserver.copyroom.hut	skipper.crew.hut	5047
skipper.crew.hut	professor.hut	1158
ginger.girl.hut	laser3.copyroom.hut	6546
laser3.copyroom.hut	professor.hut	5482
fileserver.copyroom.hut	gilligan.crew.hut	20
laser3.copyroom.hut	gilligan.crew.hut	563
fileserver.copyroom.hut	ginger.girl.hut	1976
professor.hut	professor.hut	5828
maryann.girl.hut	laser3.copyroom.hut	8364
professor.hut	ginger.girl.hut	6177
skipper.crew.hut	fileserver.copyroom.hut	7655
laser3.copyroom.hut	maryann.girl.hut	8209
maryann.girl.hut	professor.hut	3701
laser3.copyroom.hut	professor.hut	903
laser3.copyroom.hut	ginger.girl.hut	1554
ginger.girl.hut	maryann.girl.hut	2029
skipper.crew.hut	fileserver.copyroom.hut	7466
gilligan.crew.hut	maryann.girl.hut	5224
laser3.copyroom.hut	ginger.girl.hut	8993
professor.hut	maryann.girl.hut	2583
maryann.girl.hut	skipper.crew.hut	5391
fileserver.copyroom.hut	laser3.copyroom.hut	8071
laser3.copyroom.hut	skipper.crew.hut	371
skipper.crew.hut	maryann.girl.hut	6782
laser3.copyroom.hut	laser3.copyroom.hut	8700
laser3.copyroom.hut	laser3.copyroom.hut	6279
laser3.copyroom.hut	skipper.crew.hut	4684
ginger.girl.hut	maryann.girl.hut	5224
ginger.girl.hut	ginger.girl.hut	4351
maryann.girl.hut	skipper.crew.hut	7546
laser3.copyroom.hut	ginger.girl.hut	7978
skipper.crew.hut	laser3.copyroom.hut	2533
gilligan.crew.hut	gilligan.crew.hut	3497
fileserver.copyroom.hut	ginger.girl.hut	8981
skipper.crew.hut	ginger.girl.hut	1214
laser3.copyroom.hut	skipper.crew.hut	2222
professor.hut	laser3.copyroom.hut	5647
professor.hut	skipper.crew.hut	1931
gilligan.crew.hut	maryann.girl.hut	1889
